id,year,area_title,industry_title,industry_emplvl,total_emplvl,industry_emp_pct,industry_emp_pct_us,region
Hawaii 23,2000,Hawaii,Construction,25388,543921,0.04667589594812482,0.05285883573089855,West
Hawaii 31-33,2000,Hawaii,Manufacturing,20733,543921,0.0381176678230846,0.1340190495655639,West
Hawaii 42,2000,Hawaii,Wholesale trade,16174,543921,0.02973593591716444,0.04431330648500759,West
Hawaii 44-45,2000,Hawaii,Retail trade,69563,543921,0.1278917342775881,0.11843547899963808,West
Hawaii 48-49,2000,Hawaii,Transportation and warehousing,28852,543921,0.053044467854706845,0.04157773033340329,West
Hawaii 51,2000,Hawaii,Information,12220,543921,0.022466497892157135,0.028998576797405928,West
Hawaii 52,2000,Hawaii,Finance and insurance,16925,543921,0.03111665113132238,0.043053657570462964,West
Hawaii 53,2000,Hawaii,Real estate and rental and leasing,12419,543921,0.022832359846374748,0.01601289318586282,West
Hawaii 54,2000,Hawaii,Professional and technical services,20363,543921,0.037437421978559385,0.05340616553376735,West
Hawaii 55,2000,Hawaii,Management of companies and enterprises,5717,543921,0.010510717549055837,0.013768201907519078,West
Hawaii 56,2000,Hawaii,Administrative and waste services,35682,543921,0.06560143844418583,0.06271614421467257,West
Hawaii 61,2000,Hawaii,Educational services,47322,543921,0.08700160501249263,0.08146221311824005,West
Hawaii 62,2000,Hawaii,Health care and social assistance,56425,543921,0.10373749129009543,0.10986242580748937,West
Hawaii 71,2000,Hawaii,"Arts, entertainment, and recreation",13478,543921,0.02477933376354287,0.015991196659522224,West
Hawaii 72,2000,Hawaii,Accommodation and food services,89998,543921,0.16546152842048753,0.07761142316323004,West
Hawaii 81,2000,Hawaii,"Other services, except public administration",22591,543921,0.041533605063970684,0.032420028695604994,West
Hawaii 92,2000,Hawaii,Public administration,39067,543921,0.0718247686704503,0.05373247017538064,West
Idaho 11,2000,Idaho,"Agriculture, forestry, fishing and hunting",20523,558755,0.03672987266333187,0.009274759452982022,West
Idaho 21,2000,Idaho,"Mining, quarrying, and oil and gas extraction",2346,558755,0.00419862014657587,0.003947347601584472,West
Idaho 22,2000,Idaho,Utilities,1754,558755,0.003139121797567807,0.006538095001764049,West
Idaho 23,2000,Idaho,Construction,36292,558755,0.0649515440577713,0.05285883573089855,West
Idaho 31-33,2000,Idaho,Manufacturing,70067,558755,0.1253984304391012,0.1340190495655639,West
Idaho 42,2000,Idaho,Wholesale trade,24920,558755,0.04459915347513669,0.04431330648500759,West
Idaho 44-45,2000,Idaho,Retail trade,73624,558755,0.13176436899893512,0.11843547899963808,West
Idaho 48-49,2000,Idaho,Transportation and warehousing,19441,558755,0.03479342466734078,0.04157773033340329,West
Idaho 51,2000,Idaho,Information,10155,558755,0.01817433401043391,0.028998576797405928,West
Idaho 52,2000,Idaho,Finance and insurance,16300,558755,0.029171998460863886,0.043053657570462964,West
Idaho 53,2000,Idaho,Real estate and rental and leasing,6474,558755,0.011586473499118576,0.01601289318586282,West
Idaho 54,2000,Idaho,Professional and technical services,28131,558755,0.050345858202611164,0.05340616553376735,West
Idaho 55,2000,Idaho,Management of companies and enterprises,9256,558755,0.016565399862193627,0.013768201907519078,West
Idaho 56,2000,Idaho,Administrative and waste services,29592,558755,0.05296059990514626,0.06271614421467257,West
Idaho 61,2000,Idaho,Educational services,47635,558755,0.08525203353884976,0.08146221311824005,West
Idaho 62,2000,Idaho,Health care and social assistance,55694,558755,0.09967517069198487,0.10986242580748937,West
Idaho 71,2000,Idaho,"Arts, entertainment, and recreation",7282,558755,0.013032545570062013,0.015991196659522224,West
Idaho 72,2000,Idaho,Accommodation and food services,46031,558755,0.08238136571484819,0.07761142316323004,West
Idaho 81,2000,Idaho,"Other services, except public administration",15533,558755,0.027799303809361884,0.032420028695604994,West
Idaho 92,2000,Idaho,Public administration,37705,558755,0.0674803804887652,0.05373247017538064,West
Illinois 11,2000,Illinois,"Agriculture, forestry, fishing and hunting",15810,5900906,0.0026792495931980613,0.009274759452982022,Midwest
Illinois 21,2000,Illinois,"Mining, quarrying, and oil and gas extraction",9762,5900906,0.001654322234585672,0.003947347601584472,Midwest
Illinois 22,2000,Illinois,Utilities,31309,5900906,0.005305795415144725,0.006538095001764049,Midwest
Illinois 23,2000,Illinois,Construction,270973,5900906,0.045920575586189644,0.05285883573089855,Midwest
Illinois 31-33,2000,Illinois,Manufacturing,872439,5900906,0.1478483134623734,0.1340190495655639,Midwest
Illinois 42,2000,Illinois,Wholesale trade,320205,5900906,0.05426370120113759,0.04431330648500759,Midwest
Illinois 44-45,2000,Illinois,Retail trade,650526,5900906,0.11024171542471614,0.11843547899963808,Midwest
Illinois 48-49,2000,Illinois,Transportation and warehousing,287078,5900906,0.048649817502600445,0.04157773033340329,Midwest
Illinois 51,2000,Illinois,Information,160699,5900906,0.02723293677275998,0.028998576797405928,Midwest
Illinois 52,2000,Illinois,Finance and insurance,313118,5900906,0.0530626991855149,0.043053657570462964,Midwest
Illinois 53,2000,Illinois,Real estate and rental and leasing,85563,5900906,0.01449997678322617,0.01601289318586282,Midwest
Illinois 54,2000,Illinois,Professional and technical services,365218,5900906,0.06189185186139213,0.05340616553376735,Midwest
Illinois 55,2000,Illinois,Management of companies and enterprises,76020,5900906,0.012882767493669615,0.013768201907519078,Midwest
Illinois 56,2000,Illinois,Administrative and waste services,396199,5900906,0.06714206259174439,0.06271614421467257,Midwest
Illinois 61,2000,Illinois,Educational services,452645,5900906,0.07670771234112185,0.08146221311824005,Midwest
Illinois 62,2000,Illinois,Health care and social assistance,612949,5900906,0.10387371024042749,0.10986242580748937,Midwest
Illinois 71,2000,Illinois,"Arts, entertainment, and recreation",77146,5900906,0.01307358564939011,0.015991196659522224,Midwest
Illinois 72,2000,Illinois,Accommodation and food services,409550,5900906,0.06940459651450133,0.07761142316323004,Midwest
Illinois 81,2000,Illinois,"Other services, except public administration",198941,5900906,0.03371363651615532,0.032420028695604994,Midwest
Illinois 92,2000,Illinois,Public administration,294756,5900906,0.04995097363015103,0.05373247017538064,Midwest
Indiana 11,2000,Indiana,"Agriculture, forestry, fishing and hunting",11904,2926782,0.0040672656863408345,0.009274759452982022,Midwest
Indiana 21,2000,Indiana,"Mining, quarrying, and oil and gas extraction",6396,2926782,0.0021853352931649845,0.003947347601584472,Midwest
Indiana 22,2000,Indiana,Utilities,15768,2926782,0.005387487007915178,0.006538095001764049,Midwest
Indiana 23,2000,Indiana,Construction,149898,2926782,0.05121597713803078,0.05285883573089855,Midwest
Indiana 31-33,2000,Indiana,Manufacturing,663983,2926782,0.2268645221953668,0.1340190495655639,Midwest
Indiana 42,2000,Indiana,Wholesale trade,125580,2926782,0.04290719295116616,0.04431330648500759,Midwest
Indiana 44-45,2000,Indiana,Retail trade,358043,2926782,0.1223333340166777,0.11843547899963808,Midwest
Indiana 48-49,2000,Indiana,Transportation and warehousing,130317,2926782,0.04452569408995955,0.04157773033340329,Midwest
Indiana 51,2000,Indiana,Information,52320,2926782,0.017876288702062537,0.028998576797405928,Midwest
Indiana 52,2000,Indiana,Finance and insurance,106351,2926782,0.03633717851209964,0.043053657570462964,Midwest
Indiana 53,2000,Indiana,Real estate and rental and leasing,36420,2926782,0.012443700965770597,0.01601289318586282,Midwest
Indiana 54,2000,Indiana,Professional and technical services,87098,2926782,0.029758963940600975,0.05340616553376735,Midwest
Indiana 55,2000,Indiana,Management of companies and enterprises,26897,2926782,0.009189956751134864,0.013768201907519078,Midwest
Indiana 56,2000,Indiana,Administrative and waste services,144897,2926782,0.04950727454248386,0.06271614421467257,Midwest
Indiana 61,2000,Indiana,Educational services,219420,2926782,0.07496971076082878,0.08146221311824005,Midwest
Indiana 62,2000,Indiana,Health care and social assistance,308435,2926782,0.10538366027944684,0.10986242580748937,Midwest
Indiana 71,2000,Indiana,"Arts, entertainment, and recreation",43593,2926782,0.014894515546426075,0.015991196659522224,Midwest
Indiana 72,2000,Indiana,Accommodation and food services,223682,2926782,0.07642591761190276,0.07761142316323004,Midwest
Indiana 81,2000,Indiana,"Other services, except public administration",86233,2926782,0.029463417500859304,0.032420028695604994,Midwest
Indiana 92,2000,Indiana,Public administration,129547,2926782,0.044262606507761766,0.05373247017538064,Midwest
Iowa 11,2000,Iowa,"Agriculture, forestry, fishing and hunting",11251,1437383,0.007827419692594111,0.009274759452982022,Midwest
Iowa 21,2000,Iowa,"Mining, quarrying, and oil and gas extraction",2076,1437383,0.001444291465809739,0.003947347601584472,Midwest
Iowa 22,2000,Iowa,Utilities,10257,1437383,0.007135885146825864,0.006538095001764049,Midwest
Iowa 23,2000,Iowa,Construction,65743,1437383,0.04573798354370408,0.05285883573089855,Midwest
Iowa 31-33,2000,Iowa,Manufacturing,251207,1437383,0.17476692015976256,0.1340190495655639,Midwest
Iowa 42,2000,Iowa,Wholesale trade,68192,1437383,0.04744177439137655,0.04431330648500759,Midwest
Iowa 44-45,2000,Iowa,Retail trade,189531,1437383,0.1318583842998004,0.11843547899963808,Midwest
Iowa 48-49,2000,Iowa,Transportation and warehousing,55818,1437383,0.038833073718,0.04157773033340329,Midwest
Iowa 51,2000,Iowa,Information,40926,1437383,0.028472578289850375,0.028998576797405928,Midwest
Iowa 52,2000,Iowa,Finance and insurance,75063,1437383,0.052221989546279594,0.043053657570462964,Midwest
Iowa 53,2000,Iowa,Real estate and rental and leasing,14850,1437383,0.010331275658610127,0.01601289318586282,Midwest
Iowa 54,2000,Iowa,Professional and technical services,39016,1437383,0.027143774484601528,0.05340616553376735,Midwest
Iowa 55,2000,Iowa,Management of companies and enterprises,7126,1437383,0.004957620898535742,0.013768201907519078,Midwest
Iowa 56,2000,Iowa,Administrative and waste services,61772,1437383,0.04297532390462389,0.06271614421467257,Midwest
Iowa 61,2000,Iowa,Educational services,126738,1437383,0.08817274171184715,0.08146221311824005,Midwest
Iowa 62,2000,Iowa,Health care and social assistance,175238,1437383,0.12191461844198798,0.10986242580748937,Midwest
Iowa 71,2000,Iowa,"Arts, entertainment, and recreation",22073,1437383,0.01535638031060615,0.015991196659522224,Midwest
Iowa 72,2000,Iowa,Accommodation and food services,105424,1437383,0.07334440437934775,0.07761142316323004,Midwest
Iowa 81,2000,Iowa,"Other services, except public administration",42181,1437383,0.029345692832042677,0.032420028695604994,Midwest
Iowa 92,2000,Iowa,Public administration,72901,1437383,0.050717867123793725,0.05373247017538064,Midwest
Kansas 11,2000,Kansas,"Agriculture, forestry, fishing and hunting",8515,1309281,0.006503569516398695,0.009274759452982022,Midwest
Kansas 21,2000,Kansas,"Mining, quarrying, and oil and gas extraction",6625,1309281,0.005060029130492232,0.003947347601584472,Midwest
Kansas 22,2000,Kansas,Utilities,9209,1309281,0.007033631435879693,0.006538095001764049,Midwest
Kansas 23,2000,Kansas,Construction,65700,1309281,0.050180213414843716,0.05285883573089855,Midwest
Kansas 31-33,2000,Kansas,Manufacturing,200450,1309281,0.1530992964841008,0.1340190495655639,Midwest
Kansas 42,2000,Kansas,Wholesale trade,61979,1309281,0.047338195543966496,0.04431330648500759,Midwest
Kansas 44-45,2000,Kansas,Retail trade,158867,1309281,0.12133911666021274,0.11843547899963808,Midwest
Kansas 48-49,2000,Kansas,Transportation and warehousing,51451,1309281,0.03929714094988013,0.04157773033340329,Midwest
Kansas 51,2000,Kansas,Information,49159,1309281,0.0375465618152253,0.028998576797405928,Midwest
Kansas 52,2000,Kansas,Finance and insurance,50538,1309281,0.03859981165234965,0.043053657570462964,Midwest
Kansas 53,2000,Kansas,Real estate and rental and leasing,15397,1309281,0.011759889588254928,0.01601289318586282,Midwest
Kansas 54,2000,Kansas,Professional and technical services,52160,1309281,0.03983865953909054,0.05340616553376735,Midwest
Kansas 55,2000,Kansas,Management of companies and enterprises,13234,1309281,0.010107837813273086,0.013768201907519078,Midwest
Kansas 56,2000,Kansas,Administrative and waste services,65239,1309281,0.04982811176515966,0.06271614421467257,Midwest
Kansas 61,2000,Kansas,Educational services,117289,1309281,0.08958275572623448,0.08146221311824005,Midwest
Kansas 62,2000,Kansas,Health care and social assistance,152827,1309281,0.11672589764916774,0.10986242580748937,Midwest
Kansas 71,2000,Kansas,"Arts, entertainment, and recreation",14914,1309281,0.01139098482296772,0.015991196659522224,Midwest
Kansas 72,2000,Kansas,Accommodation and food services,95519,1309281,0.07295530905894151,0.07761142316323004,Midwest
Kansas 81,2000,Kansas,"Other services, except public administration",37743,1309281,0.02882727237315748,0.032420028695604994,Midwest
Kansas 92,2000,Kansas,Public administration,82466,1309281,0.06298571506040339,0.05373247017538064,Midwest
Kentucky 11,2000,Kentucky,"Agriculture, forestry, fishing and hunting",8043,1750199,0.004595477428566694,0.009274759452982022,South
Kentucky 21,2000,Kentucky,"Mining, quarrying, and oil and gas extraction",18537,1750199,0.01059136703883387,0.003947347601584472,South
Kentucky 22,2000,Kentucky,Utilities,13825,1750199,0.007899101759285659,0.006538095001764049,South
Kentucky 23,2000,Kentucky,Construction,87756,1750199,0.05014058401358931,0.05285883573089855,South
Kentucky 31-33,2000,Kentucky,Manufacturing,309757,1750199,0.17698387440513907,0.1340190495655639,South
Kentucky 42,2000,Kentucky,Wholesale trade,73610,1750199,0.042058074538952425,0.04431330648500759,South
